tif_path,polygon_index,intersection_percentage
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4134,0.9999999999999999
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4135,0.9999999999999997
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4136,0.9999999999999998
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4137,1.0000000000000004
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4138,1.0000000000000002
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4139,1.0000000000000002
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4140,0.9999999999999996
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4141,1.0
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4142,1.0
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4143,1.0000000000000002
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4144,1.0
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4145,0.9999999999999998
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4146,1.0000000000000007
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4147,1.0000000000000002
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4148,0.9999999999999993
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4149,0.9999999999999997
../data/data_1/zone26/230617_Ecomed_15cm_L93_4canaux_zone26_0_0.tif,4150,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7514,0.9999999999999996
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7515,0.9999999999999996
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7516,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7517,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7518,1.0000000000000007
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7519,0.9999999999999999
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7520,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7521,0.9999999999999998
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7522,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7523,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7524,0.9999999999999999
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7525,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7526,0.9999999999999994
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7527,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7528,0.9999999999999989
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7529,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7530,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7531,1.000000000000001
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7532,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7533,1.0000000000000013
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7534,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7535,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7536,0.9999999999999996
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7537,0.9999999999999994
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7538,0.9999999999999998
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7539,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7540,0.9999999999999997
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7541,0.9999999999999999
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7542,1.0000000000000007
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7543,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7544,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7545,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7546,0.9999999999999997
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7547,1.0
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7548,0.9999999999999987
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7549,0.9999999999999998
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7550,1.0000000000000004
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7551,0.9999999999999997
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7552,1.0000000000000004
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7553,1.0000000000000002
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7554,1.0000000000000018
../data/data_1/zone1/230617_Ecomed_15cm_L93_4canaux_zone1_0_0.tif,7555,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3394,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3395,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3396,0.9999999999999998
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3397,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3398,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3399,1.0000000000000009
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3400,0.9999999999999998
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3402,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3403,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3404,0.9999999999999998
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3405,0.9999999999999997
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3406,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3407,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3408,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3409,0.9999999999999997
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3410,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3411,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3412,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3413,1.0000000000000004
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3420,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3421,0.9999999999999998
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3422,0.9167034701122185
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3423,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3424,0.9999999999999998
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3429,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3432,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3433,1.0000000000000033
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3436,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3437,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_0_1.tif,3438,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3375,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3376,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3377,1.0000000000000007
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3378,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3379,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3380,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3381,0.9999999999999991
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3382,0.9999999999999997
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3383,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3384,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3385,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3386,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3387,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3388,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3389,0.9999999999999998
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3390,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3391,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3392,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3393,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3401,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3430,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_0.tif,3440,1.0000000000000004
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3415,0.7826212359804546
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3416,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3417,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3418,0.9999999999999999
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3419,0.9999999999999997
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3425,1.0000000000000002
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3426,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3427,0.9087285752037165
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3428,0.7522321844168931
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3431,0.9999999999999997
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3435,1.0
../data/data_1/zone10/230617_Ecomed_15cm_L93_4canaux_zone10_1_1.tif,3439,0.9999999999999997
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5906,0.9999999999999991
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5907,1.0
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5908,0.9999999999999998
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5909,0.9999999999999999
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5910,1.0000000000000002
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5911,1.0000000000000002
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5912,0.9999999999999991
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5913,1.0000000000000002
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5914,1.0
../data/data_1/zone11/230617_Ecomed_15cm_L93_4canaux_zone11_0_0.tif,5915,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,100,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,101,1.0000000000000004
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,102,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,103,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,104,0.8164391418434683
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,105,0.9999999999999997
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,106,0.9999999999999996
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,146,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,147,1.0000000000000004
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,148,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,166,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,169,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,176,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,177,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,178,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,189,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,191,0.9999999999999999
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,192,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,193,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,194,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,195,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,198,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,199,1.0000000000000022
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,200,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,201,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,204,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,205,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,209,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,304,1.0000000000000004
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,333,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,350,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,351,0.9999999999999999
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,353,0.7761452593934873
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,394,0.9999999999999993
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,395,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,397,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,443,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,444,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,445,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,465,0.9999999999999997
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,487,0.9999999999999999
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,488,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,502,0.7788385679911529
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,504,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,505,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,506,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,507,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,510,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,511,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,513,0.9999999999999993
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,516,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,517,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,521,0.9999999999999997
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,522,0.9999999999999997
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,527,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,566,1.0000000000000004
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,567,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,568,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,569,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,679,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,680,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,681,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,726,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,728,0.9999999999999967
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,754,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,755,0.9997998862602175
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,756,0.9999999999999999
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,775,1.0000000000000007
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,778,0.9999999999999992
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,779,0.8671928777385733
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,781,0.9999999999999988
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,782,0.9999999999999984
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,783,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,784,1.0000000000000033
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,786,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,787,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,788,0.9999999999999997
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_0.tif,789,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,98,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,99,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,107,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,157,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,162,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,163,0.9999999999999996
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,164,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,167,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,168,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,170,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,171,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,179,0.9999999999999999
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,188,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,196,0.9256614901526226
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,197,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,352,0.8288314533772556
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,393,0.9999999999999996
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,396,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,399,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,400,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,401,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,402,1.0000000000000004
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,416,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,417,0.9999999999999997
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,442,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,446,0.9999999999999998
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,469,0.9999999999999988
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,470,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,474,1.0
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,477,1.0000000000000002
../data/data_1/zone12/230617_Ecomed_15cm_L93_4canaux_zone12_0_1.tif,478,0.9999999999999997
