int,zone44,zone98,zone63,zone114,zone70,zone14,zone100,zone118,zone106,zone112,zone10,zone72,zone75,zone4,zone77,zone17,zone103,zone171,zone67,zone164,zone172,zone6,zone15,zone57,zone54,zone158,zone30,zone39,zone11,zone170,zone141,zone24,zone143,zone160,zone37,zone161,zone16,zone27,zone78,zone139,zone71,zone125,zone19,zone115,zone93,zone153,zone104,zone137,zone147,zone65,zone123,zone23,zone116,zone56,zone85,zone21,zone74,zone95,zone58,zone69,zone53,zone41,zone88,zone168,zone22,zone52,zone90,zone33,zone136,zone126,zone48,zone94,zone167,zone156,zone165,zone121,zone117,zone80,zone66,zone132,zone45,zone169,zone1,zone12,zone51,zone128,zone38,zone142,zone7,zone5,zone76,zone113,zone154,zone73,zone101,zone129,zone145,zone144,zone34,zone96,zone133,zone140,zone159,zone124,zone68,zone97,zone50,zone28,zone127,zone102,zone134,zone155,zone20,zone25,zone2,zone120,zone84,zone162,zone59,zone157,zone47,zone138,zone148,zone3,zone26
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049128.0,0.0,0.0,0.0,0.0,0.0,282422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,290456.0,0.0,0.0,65536.0,342918.0,0.0,10063.0,499870.0,328364.0,0.0,135131.0,229706.0,0.0,677113.0,0.0,0.0,746103.0,28590.0,34332.0,78178.0,65536.0,262495.0,222926.0,24702.0,0.0,0.0,139674.0,0.0,0.0,857830.0,0.0,24691.0,8101.0,3669.0,0.0,155265.0,60223.0,1417548.0,39668.0,0.0,5924719.0,47274.0,29874.0,0.0,0.0,463637.0,10025178.0,1079702.0,0.0,0.0,0.0,0.0,0.0,279135.0,700042.0,16973.0,0.0,3440576.0,720896.0,0.0,297690.0,0.0,58419.0,0.0,0.0,183883.0,0.0,0.0,4673.0,0.0,337481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979663.0,0.0,2005566.0,2915575.0,1078225.0,0.0,5431004.0,0.0,1070285.0,0.0,55846.0,0.0,35591.0,4301.0,22718.0,0.0,2079874.0,115468.0,0.0,509167.0,572421.0,0.0,0.0,0.0,118.0,190517.0,170983.0,0.0,0.0,0.0,0.0,2693413.0,0.0,1123420.0,226712.0,48062.0,0.0,0.0,833107.0,0.0,859.0,0.0,0.0,244964.0,437504.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403.0,0.0,9185.0,197403.0,0.0,159568.0,168799.0,130265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183231.0,819676.0,0.0,0.0,41728.0,0.0,0.0,0.0,0.0,136014.0,758195.0,0.0,0.0,0.0,242425.0,0.0,0.0,0.0,237460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40432.0,478.0,14837.0,1236.0,0.0,0.0,192623.0,0.0,0.0,0.0,0.0,1341.0,0.0,0.0,59230.0,0.0,0.0,50183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063054.0,2625.0,4284778.0,1910.0,0.0,272239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33752.0,0.0,0.0,0.0,0.0,0.0,0.0,133925.0,0.0,0.0,0.0,467293.0,0.0,0.0,0.0,12486.0,0.0,0.0,0.0,0.0,0.0,0.0,13816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253682.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,65536.0,953477.0,0.0,0.0,65080.0,450387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853781.0,0.0,0.0,0.0,0.0,0.0,702929.0,0.0,11870528.0,0.0,0.0,3110505.0,0.0,0.0,0.0,0.0,185551.0,0.0,55442.0,0.0,0.0,0.0,0.0,0.0,105309.0,0.0,0.0,0.0,0.0,126807.0,591973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180885.0,0.0,0.0,314886.0,0.0,1431691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57172.0,0.0,0.0,4734922.0,545661.0,116563.0,0.0,0.0,6462092.0,74129.0,0.0,0.0,0.0,606910.0,0.0,113123.0,0.0,0.0,620379.0,2406410.0,0.0,591399.0,0.0,3757454.0,0.0,0.0,0.0,0.0,0.0,15246.0,0.0,0.0,0.0,1352040.0,0.0,0.0,354979.0,0.0,0.0,0.0,9240.0,0.0,0.0,1412831.0,0.0,390169.0
16,0.0,0.0,0.0,2193.0,0.0,0.0,21808.0,0.0,0.0,1904383.0,0.0,15495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40425.0,0.0,0.0,0.0,244265.0,0.0,60260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401125.0,0.0,574901.0,0.0,555020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31337.0,0.0,0.0,156274.0,0.0,8076990.0,0.0,458921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478256.0,0.0,1304.0,0.0,0.0,0.0,0.0,0.0,147360.0,0.0,0.0,973982.0,0.0,8059761.0,0.0,183179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70064.0,0.0,0.0,70696.0,0.0,0.0,0.0,0.0,0.0,18751.0,0.0,18532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5930306.0,0.0,0.0,311197.0,0.0,0.0,0.0,4056760.0,235168.0,0.0
17,7519734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3393963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13667.0,0.0,0.0,0.0,1473.0,0.0,0.0,0.0,4537.0,0.0,68878.0,0.0,0.0,0.0,0.0,144199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40847.0,251487.0,0.0,0.0,58696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46860.0,62295.0,0.0,0.0,0.0,0.0,0.0,0.0,35470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23377.0,0.0,0.0,3458.0,0.0,0.0,0.0,0.0,197028.0,0.0,0.0,0.0,0.0,6717.0,0.0
19,0.0,157360.0,378995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9714.0,0.0,0.0,0.0,0.0,514689.0,0.0,234360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53944.0,0.0,561818.0,0.0,0.0,0.0,0.0,0.0,12362833.0,0.0,0.0,0.0,0.0,0.0,0.0,167692.0,0.0,0.0,0.0,141159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160457.0,0.0,0.0,0.0,1067597.0,2673601.0,0.0,0.0,0.0,0.0,338991.0,0.0,0.0,0.0,0.0,0.0,556885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31959.0
