,training_losses,validation_losses,training_miou,validation_miou
0,0.6010893687417236,0.5633056966074999,0.2732518065659582,0.11077600369516814
1,0.5353541164458553,0.4510451987169791,0.31903022751002913,0.2594480276825248
2,0.49832814249056806,0.46314778092549375,0.3559042740683178,0.28198071464999314
3,0.49041980188104173,0.514316531682211,0.3638297223187655,0.1944339993478357
4,0.48968768538553503,0.4500424942217659,0.36986666790396533,0.3186237869393598
5,0.477908784867842,0.4419169876508523,0.3771750916984013,0.2801901143289237
6,0.47436520634572715,0.4409435181945994,0.3822640214489685,0.287134432067264
7,0.45933619650858865,0.4427331838093739,0.3969247618685286,0.32153548974654284
8,0.46580895181698134,0.4432915753104549,0.3871679998805573,0.276742140305409
